Experiment,rev,typ,Created,parent,system.gpu.count,system.gpu.usage (%).0,system.gpu.usage (%).1,system.gpu.usage (%).2,system.gpu.usage (%).3,system.vram.usage (%).0,system.vram.usage (%).1,system.vram.usage (%).2,system.vram.usage (%).3,system.vram.usage (GB).0,system.vram.usage (GB).1,system.vram.usage (GB).2,system.vram.usage (GB).3,system.vram.total (GB).0,system.vram.total (GB).1,system.vram.total (GB).2,system.vram.total (GB).3,system.cpu.count,system.cpu.usage (%),system.cpu.parallelization (%),system.ram.usage (%),system.ram.usage (GB),system.ram.total (GB),system.disk.usage (%).main,system.disk.usage (GB).main,system.disk.total (GB).main,val.loss.-0.95,val.loss.-0.9,val.loss.-0.8,val.loss.-0.7,val.loss.-0.6,val.loss.-0.5,val.loss.-0.4,val.loss.-0.29,val.loss.-0.19,val.loss.-0.09,val.loss.0.0,val.loss.0.099,val.loss.0.200,val.loss.0.300,val.loss.0.4,val.loss.0.500,val.loss.0.6,val.loss.0.700,val.loss.0.800,val.loss.0.9,val.loss.0.975,val.loss.0.997,val.loss.upside_quantile,val.loss.ugliness,val.loss.MEAN,upper_quantile.train,upper_quantile.val,simple_upside.train,simple_upside.val,real_upside.train,real_upside.val,real_upside_50pct.train,real_upside_50pct.val,threshold_down.train,threshold_down.val,threshold_up.train,threshold_up.val,good_hours.train,good_hours.val,step_size,step,val.loss.-0.96,val.loss.0.974,val.loss.0.973,val.loss.0.971,val.loss.0.970,val.loss.-0.97,val.loss.0.966,val.loss.0.996,val.loss.0.967,val.loss.0.972,COLLECT_BUY_MINUTES,BUY_TIMEDELTA,train_model/params.yaml:LAST_DAYS_TRAIN,train_model/params.yaml:LAST_DAYS_VALIDATION,FOLDS_COUNT,KEEP_DATASET,DATASET_SPEEDUP,EXPECTED_MINIMAL_UPSIDE,MAX_UPSIDE,FORCE_RETRAIN,BUY_MINUTES,USE_ALL_FEATURES,TRAIN_SPEEDUP,THRESHOLDS,CATBOOST_PARAMS.iterations,CATBOOST_PARAMS.learning_rate,CATBOOST_PARAMS.depth,CATBOOST_PARAMS.task_type,CATBOOST_PARAMS.devices,CATBOOST_PARAMS.gpu_ram_part,CATBOOST_PARAMS.border_count,MINIMAL_UPSIDE,MAXIMIZE,INITIAL_WEIGHTS,VAL,VAL_SPEEDUP,BLEND_SEARCH_SPEEDUP,UPPER_QUANTILE,RETRAIN_ON_FULL_DATA,USE_DVC,CATBOOST_PARAMS.max_depth,OUR_BOTS_REL_UPSIDE_THRESHOLD,OUR_BOTS_SHITCOINS_WEIGHT_MULTIPLIER,OUR_BOTS_REL_UPSIDE_NORMALIZATION,UGLINESS_THRESHOLD,MAX_BID,MAX_PRICE_IMPACT,train_model/dvclive/params.yaml:LAST_DAYS_TRAIN,train_model/dvclive/params.yaml:LAST_DAYS_VALIDATION,model_id,model_engine,limit_timedelta_seconds,upper_quantile,minimal_upside,maximize,archive_name
9m-all-feats08162-true,f3552ea,branch_commit,2024-08-16T19:07:05,,4.0,0.0,5.0,10.0,5.0,2.882037738153396,2.882037738153396,2.8747099413776267,2.8747099413776267,0.691351318359375,0.691351318359375,0.689593505859375,0.689593505859375,23.98828125,23.98828125,23.98828125,23.98828125,64.0,3.76703125,5.078125,41.62,205.80227451324464,503.54037857055664,63.700000000000024,189.69210891723634,298.0,,0.11619646461464739,0.2267360195973138,0.3232549558101684,0.406959278696286,0.475146186494561,0.5322487374962839,0.5829153236222986,0.6284842385591406,0.6550472284137216,0.6330266458100259,0.6054066111573395,0.5622211713783767,0.5070148345693081,0.45654501795070856,0.4051804159340743,0.34805240009138527,0.28212484938117044,0.2061647646318029,0.11606563955031471,,0.005783526218478611,0.5435114112400183,0.018680435671601485,0.3650782691835162,0.99,0.99,109.53311157226562,96.11265563964844,33.766597747802734,8.42779541015625,-0.011961827985942364,-0.03150070086121559,0.1540934028650526,0.15386128364961996,0.2164021147456544,0.21640372220930512,0.41509433962264153,0.3211009174311927,0.001,24,0.08742847355970679,,0.03768382995565585,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,9,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,da3afb,9m-ensemble-24-284s-20240816-da3afb,284,0.99,0.002,real_upside,fdima_9m-ensemble-24-284s-20240816-da3afb_min_max_features_30_max_upside_10_quantile_up.tgz
8m-all-feats08162-true,ed5c6fc,branch_commit,2024-08-16T18:34:39,,4.0,0.0,0.0,0.0,0.0,6.205473457091681,6.19733146067416,6.189189464256633,6.189189464256633,1.48858642578125,1.48663330078125,1.48468017578125,1.48468017578125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.2915625000000004,3.515625,44.70000000000002,221.07676601409912,503.54037857055664,63.6,189.66731948852538,298.0,,0.1167755395915546,0.22839853422970713,0.3253856249957193,0.40902280743087654,0.47674459458988777,0.5336831531926837,0.5848277676246093,0.6290963999510317,0.6541325476234452,0.6297930918151312,0.6017916833990435,0.5593729188340769,0.5047861286246462,0.4541528451649325,0.402836817231116,0.3456858815478402,0.2801601781880853,0.2043514051399483,0.11499656096930647,,0.005833347088787909,0.5431321432212943,0.01868339703013597,0.3645039026769219,0.99,0.99,337.8672180175781,401.37371826171875,86.48844909667969,69.67076110839844,0.32774025201797485,0.2767874598503113,0.425999113295219,0.42598397409126143,0.42954574625686937,0.42949436753307046,0.7085714285714285,0.7005649717514124,0.001,22,0.08690951748012182,,0.03754077928214411,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,8,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,d3ca06,8m-ensemble-24-252s-20240816-d3ca06,252,0.99,0.002,real_upside,fdima_8m-ensemble-24-252s-20240816-d3ca06_min_max_features_30_max_upside_10_quantile_up.tgz
7m-all-feats08162-true,7fd1789,branch_commit,2024-08-16T18:04:04,,4.0,0.0,0.0,0.0,0.0,6.205473457091681,6.19733146067416,6.189189464256633,6.189189464256633,1.48858642578125,1.48663330078125,1.48468017578125,1.48468017578125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.4614843749999995,3.90625,45.0,222.50914268493653,503.54037857055664,63.700000000000024,189.68350219726562,298.0,,0.1179606105277235,0.2298354027518966,0.3280657364394244,0.4115778768496435,0.4788993505026864,0.5356131471098727,0.5872281067240388,0.630201203099479,0.654104138226439,0.6266428403192061,0.5987111666278394,0.5566512059704686,0.5015431072474257,0.4511478194608848,0.3998735337698194,0.34272504657344255,0.2773781437583472,0.20207859746212412,0.11363947922192301,,0.005875992980490429,0.5424074812563495,0.018684443973156203,0.36394898595560554,0.99,0.99,239.73379516601562,230.5763397216797,58.046630859375,24.44934844970703,0.42247629165649414,0.2330014556646347,0.379106706003874,0.37899006855947315,0.3908573137101634,0.38986533722645744,0.6779661016949152,0.6101694915254238,0.001,20,0.08657724535300648,,0.03735398672884516,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,7,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,56de21,7m-ensemble-24-221s-20240816-56de21,221,0.99,0.002,real_upside,fdima_7m-ensemble-24-221s-20240816-56de21_min_max_features_30_max_upside_10_quantile_up.tgz
6m-all-feats08162-true,97934fa,branch_commit,2024-08-16T17:21:53,,4.0,0.0,0.0,0.0,0.0,6.205473457091681,6.19733146067416,6.189189464256633,6.189189464256633,1.48858642578125,1.48663330078125,1.48468017578125,1.48468017578125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.2797656249999996,3.515625,44.899999999999984,222.23453693389894,503.54037857055664,63.6,189.65520477294922,298.0,,0.11891272037305177,0.23268919256218923,0.33125677631865885,0.41481729633388315,0.481495762060194,0.5377408929332848,0.5900652638282748,0.6314559983243705,0.6537428510499279,0.6233216561926039,0.5949957688209577,0.5521377778766936,0.49752494734785596,0.4469805527569995,0.3957881178803153,0.33880854246144976,0.27371503002226794,0.19937682872777646,0.11236722956694471,,0.005855600080984002,0.5413384662525902,0.018675249584790478,0.36316793571913647,0.99,0.99,137.09130859375,190.89630126953125,38.17986297607422,14.060101509094238,0.16645215451717377,-0.0003241157974116504,0.2881511884771005,0.28786501277781107,0.32947262616749445,0.32945727260576235,0.650887573964497,0.49404761904761907,0.001,27,0.08571775243509591,,0.03725018346811467,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,6,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,e712eb,6m-ensemble-24-189s-20240816-e712eb,189,0.99,0.002,real_upside,fdima_6m-ensemble-24-189s-20240816-e712eb_min_max_features_30_max_upside_10_quantile_up.tgz
5m-all-feats08162-true,540da73,branch_commit,2024-08-16T16:39:08,,4.0,0.0,0.0,0.0,0.0,3.041798974108452,3.0336569776909306,3.0336569776909306,3.0336569776909306,0.72967529296875,0.72772216796875,0.72772216796875,0.72772216796875,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.163515625,2.8125,41.70000000000001,205.94015617370604,503.54037857055664,63.6,189.6167839050293,298.0,,0.12049007535341942,0.23596547407054147,0.33529084574813606,0.4181759114226202,0.4844039855712945,0.5406181872385019,0.5934019590137949,0.6332876039856908,0.6533936953448893,0.6180553270360641,0.5896624598136848,0.5470335568039264,0.49255441456638793,0.44193088316113477,0.3907417649363434,0.3339534931082293,0.269409984701716,0.19577688664874449,0.11053370666356983,,0.005847546012565544,0.5401170569468202,0.01868100575737645,0.36213973307164654,0.99,0.99,288.85772705078125,411.305908203125,89.58626556396484,47.93281936645508,0.4866841435432434,0.2594403028488159,0.20408483873781325,0.20407777201011634,0.21290053521743127,0.21267844819929627,0.6949152542372882,0.659217877094972,0.001,25,0.08513481757921065,,,,,,,,,0.03689295223485485,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,5,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,e37f21,5m-ensemble-24-157s-20240816-e37f21,157,0.99,0.002,real_upside,fdima_5m-ensemble-24-157s-20240816-e37f21_min_max_features_30_max_upside_10_quantile_up.tgz
4m-all-feats08162-true,132e63b,branch_commit,2024-08-16T16:02:11,,4.0,0.0,0.0,0.0,0.0,6.205473457091681,6.19733146067416,6.189189464256633,6.189189464256633,1.48858642578125,1.48663330078125,1.48468017578125,1.48468017578125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.2469531249999997,3.125,44.899999999999984,222.05197105407714,503.54037857055664,63.6,189.57272186279297,298.0,,0.12276860345624091,0.24025039724403716,0.34011744293589924,0.42234079767384347,0.48840504262416173,0.5441088888898757,0.597851084139873,0.6349921888259662,0.6529089322219203,0.6106936985120456,0.5818383808982529,0.5394857472920813,0.48571748184859354,0.43432279559057024,0.3835277522627949,0.32747580050468833,0.26376755194556717,0.19115827678028346,0.10729129339892378,,0.005839021588315516,0.5376980697450662,0.01869600511666305,0.3605137929400544,0.99,0.99,258.4684143066406,315.05145263671875,76.55648803710938,45.26774597167969,0.3698216676712036,0.2950631380081177,0.30021167465378407,0.30014164355947476,0.3060221671194566,0.305834450597643,0.6836158192090396,0.65,0.005,14,0.08431774964770668,,,,,,,,,0.03675802741793604,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,4,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,93b70f,4m-ensemble-24-126s-20240816-93b70f,126,0.99,0.002,real_upside,fdima_4m-ensemble-24-126s-20240816-93b70f_min_max_features_30_max_upside_10_quantile_up.tgz
3m-all-feats08162-true,7b212e5,branch_commit,2024-08-16T15:31:54,,4.0,0.0,0.0,0.0,0.0,3.041798974108452,3.0336569776909306,3.0336569776909306,3.0336569776909306,0.72967529296875,0.72772216796875,0.72772216796875,0.72772216796875,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.5497656249999996,3.671875,41.39999999999999,204.44285182952882,503.54037857055664,63.6,189.56166305541993,298.0,,0.1252511032867497,0.24520872869795826,0.34641674956356416,0.42856241336895917,0.4941841013476292,0.5510875314684203,0.6029767248757609,0.6384252339113236,0.6515655896759328,0.6011026677654195,0.5722530108434078,0.5296518085431248,0.4777367665586696,0.424729380261424,0.3750129344722793,0.31957511484058587,0.2569776461413543,0.18590876438089354,0.10394923897699739,,0.005703368292344529,0.5348417636024614,0.01868681398268677,0.35872684296153357,0.99,0.99,263.2203674316406,282.5918273925781,85.14246368408203,75.05403137207031,0.45336493849754333,0.2579352855682373,0.5426360396710966,0.5426226692423917,0.5541108289341271,0.5538756258249712,0.6983240223463687,0.6777777777777778,0.001,26,0.08343610636090358,,,0.036200669857954865,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,3,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,259773,3m-ensemble-24-94s-20240816-259773,94,0.99,0.002,real_upside,fdima_3m-ensemble-24-94s-20240816-259773_min_max_features_30_max_upside_10_quantile_up.tgz
2m-all-feats08162-true,08c0da3,branch_commit,2024-08-16T14:54:49,,4.0,0.0,0.0,0.0,0.0,6.205473457091681,6.19733146067416,6.189189464256633,6.189189464256633,1.48858642578125,1.48663330078125,1.48468017578125,1.48468017578125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,3.0756249999999996,4.375,44.99500000000002,222.4258876800537,503.54037857055664,63.6,189.52477226257324,298.0,,0.12967249920996488,0.25245305764977205,0.35470074972839855,0.43677168772843833,0.5034225449249103,0.5646269664490099,0.6114582853728506,0.6446606360082949,0.6495991267836247,0.5852608680808837,0.5560649156569056,0.5136866724317926,0.4637385657776144,0.40981715568537486,0.3606281734582242,0.3070267686677589,0.24651169875917067,0.1776289261573191,0.0993513610516302,,0.005365742849077992,0.529012787705899,0.018685328976518725,0.35577060533345745,0.99,0.99,166.02987670898438,62.515533447265625,71.37686157226562,-12.612770080566406,0.27060022950172424,0.05622124671936035,0.22972800696584558,0.22968014945359277,0.24470540631010862,0.24470461905468244,0.5885714285714285,0.543859649122807,0.001,24,0.08255524415739693,,,,0.035794764732145906,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,2,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,5f28f1,2m-ensemble-24-63s-20240816-5f28f1,63,0.99,0.002,real_upside,fdima_2m-ensemble-24-63s-20240816-5f28f1_min_max_features_30_max_upside_10_quantile_up.tgz
1m-all-feats08162-true,0a38dbd,branch_commit,2024-08-16T14:22:24,,4.0,0.0,0.0,0.0,0.0,3.041798974108452,3.0336569776909306,3.0336569776909306,3.0336569776909306,0.72967529296875,0.72772216796875,0.72772216796875,0.72772216796875,23.98828125,23.98828125,23.98828125,23.98828125,64.0,3.709140625,4.6875,41.5,205.16413288116456,503.54037857055664,63.6,189.53256912231444,298.0,,0.14019759150347277,0.27045744594566257,0.37558601326053215,0.4575090253766415,0.5262895211885541,0.5883968742615129,0.6254030696261536,0.6509073773029855,0.6474169748047649,0.5462684663209652,0.5171708194470885,0.4753995081953297,0.42863693852610996,0.3776402133119221,0.32934911401990813,0.2793909254665106,0.2231080997220107,0.16031768800065735,0.08990801773513274,,,0.5144309290297104,0.018680902316897455,0.3485685221536272,0.99,0.99,103.23665618896484,-95.52117156982422,65.04981994628906,-105.60921478271484,0.20736274123191833,0.026349255815148354,0.485118794753332,0.48502634315141646,0.5089843282480929,0.5087455029011986,0.5966850828729282,0.5055555555555555,0.002,17,0.08173917393275787,,,,,,0.03603223541696778,0.005407606974804136,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,1,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,1e621d,1m-ensemble-24-31s-20240816-1e621d,31,0.99,0.002,real_upside,fdima_1m-ensemble-24-31s-20240816-1e621d_min_max_features_30_max_upside_10_quantile_up.tgz
10m-all-feats0816-true,ed189da,branch_commit,2024-08-16T12:48:01,,4.0,0.0,10.0,10.0,10.0,2.0027657344080776,2.0027657344080776,1.9999160356619448,1.9210277234978022,0.4804290771484375,0.4804290771484375,0.4797454833984375,0.460821533203125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.8793749999999996,3.984375,40.53499999999998,200.1525520324707,503.54037857055664,63.6,189.50377197265624,298.0,,0.11545217894537409,0.2253942889230526,0.32150922291374606,0.4054109506051009,0.4731402453112981,0.5302208759532232,0.5809973588974329,0.62731611697344,0.6545647001908137,0.6344138402276868,0.6076567209286319,0.5645071592003833,0.5095851739460321,0.4586125282017121,0.4070999863386707,0.3500343482704502,0.2838362676243614,0.2078668324811501,0.11689125817992559,,0.005878027965440644,0.5438853443788983,0.01866742108495302,0.3653654497400131,0.99,0.99,206.06228637695312,210.4872283935547,34.85341262817383,17.067440032958984,0.01637718826532364,-0.01685764454305172,0.07259006135889406,0.07251292878723302,0.08768497842024378,0.08771320579421647,0.5225806451612903,0.4625,0.003,18,0.08812080119811767,0.03770914502041989,,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,10,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,009cb8,10m-ensemble-24-315s-20240816-009cb8,315,0.99,0.002,real_upside,fdima_10m-ensemble-24-315s-20240816-009cb8_min_max_features_30_max_upside_10_quantile_up.tgz
9m-all-feats0816-true,e63f0cd,branch_commit,2024-08-16T12:15:38,,4.0,0.0,18.571428571428573,10.0,10.0,2.642395884220812,2.642395884220812,2.636289386907671,2.636289386907671,0.6338653564453125,0.6338653564453125,0.6324005126953125,0.6324005126953125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,3.506640625,4.609375,41.49500000000001,205.15772743225097,503.54037857055664,63.6,189.47623596191406,298.0,,0.11619646461464739,0.2267360195973138,0.3232549558101684,0.406959278696286,0.475146186494561,0.5322487374962839,0.5829153236222986,0.6284842385591406,0.6550472284137216,0.6330266458100259,0.6054066111573395,0.5622211713783767,0.5070148345693081,0.45654501795070856,0.4051804159340743,0.34805240009138527,0.28212484938117044,0.2061647646318029,0.11606563955031471,,0.005783526218478611,0.5435114112400183,0.018680435671601485,0.3650782691835162,0.99,0.99,109.53311157226562,96.11265563964844,33.766597747802734,8.42779541015625,-0.011961827985942364,-0.03150070086121559,0.1540934028650526,0.15386128364961996,0.2164021147456544,0.21640372220930512,0.41509433962264153,0.3211009174311927,0.001,24,0.08742847355970679,,0.03768382995565585,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,9,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,4e3519,9m-ensemble-24-284s-20240816-4e3519,284,0.99,0.002,real_upside,fdima_9m-ensemble-24-284s-20240816-4e3519_min_max_features_30_max_upside_10_quantile_up.tgz
8m-all-feats0816-true,f432dd7,branch_commit,2024-08-16T11:43:06,,4.0,0.0,0.0,0.0,0.0,6.205473457091681,6.19733146067416,6.189189464256633,6.189189464256633,1.48858642578125,1.48663330078125,1.48468017578125,1.48468017578125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.620859375,4.21875,44.70000000000002,220.9946138381958,503.54037857055664,63.6,189.44591827392577,298.0,,0.1167755395915546,0.22839853422970713,0.3253856249957193,0.40902280743087654,0.47674459458988777,0.5336831531926837,0.5848277676246093,0.6290963999510317,0.6541325476234452,0.6297930918151312,0.6017916833990435,0.5593729188340769,0.5047861286246462,0.4541528451649325,0.402836817231116,0.3456858815478402,0.2801601781880853,0.2043514051399483,0.11499656096930647,,0.005833347088787909,0.5431321432212943,0.01868339703013597,0.3645039026769219,0.99,0.99,337.8672180175781,401.37371826171875,86.48844909667969,69.67076110839844,0.32774025201797485,0.2767874598503113,0.425999113295219,0.42598397409126143,0.42954574625686937,0.42949436753307046,0.7085714285714285,0.7005649717514124,0.001,22,0.08690951748012182,,0.03754077928214411,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,8,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,302b91,8m-ensemble-24-252s-20240816-302b91,252,0.99,0.002,real_upside,fdima_8m-ensemble-24-252s-20240816-302b91_min_max_features_30_max_upside_10_quantile_up.tgz
7m-all-feats0816-true,9eb3111,branch_commit,2024-08-16T11:12:31,,4.0,0.0,0.0,0.0,0.0,6.205473457091681,6.19733146067416,6.189189464256633,6.189189464256633,1.48858642578125,1.48663330078125,1.48468017578125,1.48468017578125,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.3730468749999996,3.59375,44.899999999999984,222.27155895233153,503.54037857055664,63.6,189.46473693847656,298.0,,0.1179606105277235,0.2298354027518966,0.3280657364394244,0.4115778768496435,0.4788993505026864,0.5356131471098727,0.5872281067240388,0.630201203099479,0.654104138226439,0.6266428403192061,0.5987111666278394,0.5566512059704686,0.5015431072474257,0.4511478194608848,0.3998735337698194,0.34272504657344255,0.2773781437583472,0.20207859746212412,0.11363947922192301,,0.005875992980490429,0.5424074812563495,0.018684443973156203,0.36394898595560554,0.99,0.99,239.73379516601562,230.5763397216797,58.046630859375,24.44934844970703,0.42247629165649414,0.2330014556646347,0.379106706003874,0.37899006855947315,0.3908573137101634,0.38986533722645744,0.6779661016949152,0.6101694915254238,0.001,20,0.08657724535300648,,0.03735398672884516,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,7,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,3b8784,7m-ensemble-24-221s-20240816-3b8784,221,0.99,0.002,real_upside,fdima_7m-ensemble-24-221s-20240816-3b8784_min_max_features_30_max_upside_10_quantile_up.tgz
6m-all-feats0816-true,822319e,branch_commit,2024-08-16T10:30:17,,4.0,0.0,0.0,0.0,0.0,4.619565217391306,4.619565217391306,4.611423220973781,4.611423220973781,1.108154296875,1.108154296875,1.106201171875,1.106201171875,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.1353906250000003,3.125,43.20000000000002,213.76650886535646,503.54037857055664,63.6,189.43160171508788,298.0,,0.11891272037305177,0.23268919256218923,0.33125677631865885,0.41481729633388315,0.481495762060194,0.5377408929332848,0.5900652638282748,0.6314559983243705,0.6537428510499279,0.6233216561926039,0.5949957688209577,0.5521377778766936,0.49752494734785596,0.4469805527569995,0.3957881178803153,0.33880854246144976,0.27371503002226794,0.19937682872777646,0.11236722956694471,,0.005855600080984002,0.5413384662525902,0.018675249584790478,0.36316793571913647,0.99,0.99,137.09130859375,190.89630126953125,38.17986297607422,14.060101509094238,0.16645215451717377,-0.0003241157974116504,0.2881511884771005,0.28786501277781107,0.32947262616749445,0.32945727260576235,0.650887573964497,0.49404761904761907,0.001,27,0.08571775243509591,,0.03725018346811467,,,,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,6,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,3447bf,6m-ensemble-24-189s-20240816-3447bf,189,0.99,0.002,real_upside,fdima_6m-ensemble-24-189s-20240816-3447bf_min_max_features_30_max_upside_10_quantile_up.tgz
5m-all-feats0816-true,bcbf0ec,branch_commit,2024-08-16T09:47:29,,4.0,0.0,0.0,0.0,0.0,3.041798974108452,3.0336569776909306,3.0336569776909306,3.0336569776909306,0.72967529296875,0.72772216796875,0.72772216796875,0.72772216796875,23.98828125,23.98828125,23.98828125,23.98828125,64.0,2.2874999999999996,3.28125,41.5,205.28788146972656,503.54037857055664,63.6,189.39479598999023,298.0,,0.12049007535341942,0.23596547407054147,0.33529084574813606,0.4181759114226202,0.4844039855712945,0.5406181872385019,0.5934019590137949,0.6332876039856908,0.6533936953448893,0.6180553270360641,0.5896624598136848,0.5470335568039264,0.49255441456638793,0.44193088316113477,0.3907417649363434,0.3339534931082293,0.269409984701716,0.19577688664874449,0.11053370666356983,,0.005847546012565544,0.5401170569468202,0.01868100575737645,0.36213973307164654,0.99,0.99,288.85772705078125,411.305908203125,89.58626556396484,47.93281936645508,0.4866841435432434,0.2594403028488159,0.20408483873781325,0.20407777201011634,0.21290053521743127,0.21267844819929627,0.6949152542372882,0.659217877094972,0.001,25,0.08513481757921065,,,,,,,,,0.03689295223485485,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",20,30,15,1,True,2,0,3,False,5,True,1,default,3000,0.02,,GPU,0:1,0.85,64,0.002,real_upside,zeros,switchback,2,False,0.99,True,True,7,-0.5,1.0,0.1,0.01,2.0,0.005,30,15,0e24b7,5m-ensemble-24-157s-20240816-0e24b7,157,0.99,0.002,real_upside,fdima_5m-ensemble-24-157s-20240816-0e24b7_min_max_features_30_max_upside_10_quantile_up.tgz
